Order ID,Order Date,Ship Date,Customer ID,Product ID,Sales,Quantity,Profit,Shipping Cost,Discount,Order Priority,Ship Mode
ES-2015-AS1004545-42346,2015-12-08,2015-12-14,AS-1004545,OFF-BI-4804,95.85,3,35.46,4.47,0,Medium,Standard Class
IN-2015-AR103457-42267,2015-09-20,2015-09-27,AR-103457,OFF-ST-4251,54.43,3,10.24,4.47,0.1,Medium,Standard Class
ES-2013-BV11245139-41461,2013-07-06,2013-07-12,BV-11245139,OFF-BI-2896,33.3,2,9.3,4.47,0,Low,Standard Class
CA-2015-KE16420140-42343,2015-12-05,2015-12-06,KE-164201406,FUR-FU-3829,11.35,3,2.7,1.5,0.2,Medium,First Class
IT-2015-CL1270045-42225,2015-08-09,2015-08-15,CL-1270045,OFF-BI-2894,68.4,5,20.4,4.47,0,Medium,Standard Class
CA-2015-KE16420140-42322,2015-11-14,2015-11-20,KE-164201402,OFF-ST-4089,61.79,4,6.18,1.48,0.2,Medium,Standard Class
ES-2013-GB1457548-41297,2013-01-23,2013-01-27,GB-1457548,OFF-AR-6117,152.28,6,50.22,4.47,0,Medium,Standard Class
SF-2012-GT4755117-41032,2012-05-03,2012-05-07,GT-4755117,OFF-AR-6117,25.38,1,8.37,4.47,0,High,Standard Class
US-2013-KE16420140-41426,2013-06-01,2013-06-05,KE-164201402,OFF-BI-3305,5.73,8,-9.16,1.27,0.8,Medium,Standard Class
ES-2014-HG1502548-41912,2014-09-30,2014-09-30,HG-1502548,OFF-LA-5377,24.84,2,5.94,4.47,0,Medium,Same Day
ES-2014-IM15070139-41809,2014-06-19,2014-06-24,IM-15070139,OFF-BI-3718,48,4,1.92,4.47,0,Medium,Standard Class
ES-2014-JP1552045-41667,2014-01-28,2014-02-03,JP-1552045,OFF-BI-3713,60.6,2,27.84,4.47,0,Medium,Standard Class
ES-2014-JS1594048-41860,2014-08-09,2014-08-14,JS-1594048,OFF-FA-6190,40.86,3,19.53,4.47,0,High,Standard Class
RS-2015-KF6285108-42256,2015-09-09,2015-09-12,KF-6285108,OFF-BI-4812,16.98,1,0.48,4.47,0,Critical,Second Class
RO-2015-KF6285107-42223,2015-08-07,2015-08-11,KF-6285107,OFF-PA-5869,110.34,6,5.4,4.47,0,Medium,Standard Class
IN-2014-KN1639058-41978,2014-12-05,2014-12-07,KN-1639058,OFF-PA-4479,33.93,1,7.8,4.47,0,Medium,First Class
CA-2012-KE16420140-41001,2012-04-02,2012-04-07,KE-164201404,OFF-FA-6129,11.16,2,5.58,1.24,0,Medium,Standard Class
ES-2014-LS1697564-41955,2014-11-12,2014-11-17,LS-1697564,OFF-FA-6205,64.8,5,29.1,4.47,0,Medium,Standard Class
IZ-2015-ME772561-42069,2015-03-06,2015-03-11,ME-772561,OFF-SU-2996,98.64,2,35.46,4.47,0,Medium,Standard Class
CA-2013-KW16435140-41510,2013-08-24,2013-08-28,KW-164351408,TEC-MA-3783,3080,7,1416.8,351.01,0,High,Standard Class
CA-2013-KW16435140-41510,2013-08-24,2013-08-28,KW-164351408,TEC-PH-5089,587.97,3,170.51,67.39,0,High,Standard Class
IN-2012-NF1838527-41265,2012-12-22,2012-12-29,NF-1838527,OFF-PA-4473,33.72,2,10.74,4.47,0,Low,Standard Class
IT-2012-RB1933048-41213,2012-10-31,2012-11-05,RB-1933048,OFF-BI-3715,87.48,3,25.29,4.47,0,Medium,Standard Class
CG-2014-SL1015533-41790,2014-05-31,2014-06-02,SL-1015533,OFF-LA-5376,24.48,2,8.04,4.47,0,High,Second Class
ES-2014-SD2048545-41749,2014-04-20,2014-04-20,SD-2048545,FUR-CH-4524,129.6,2,15.84,4.47,0.1,Medium,Same Day
IT-2015-TS21085120-42328,2015-11-20,2015-11-24,TS-21085120,OFF-ST-4063,43.34,3,-0.04,4.47,0.1,Medium,Standard Class
ID-2012-TB215957-41250,2012-12-07,2012-12-14,TB-215957,FUR-FU-6258,34.18,2,-0.44,4.47,0.1,Low,Standard Class
MX-2012-BT1130582-41158,2012-09-06,2012-09-10,BT-1130582,OFF-BI-3253,51.6,6,3.6,4.469,0,Medium,Standard Class
MX-2015-BD1150026-42135,2015-05-11,2015-05-16,BD-1150026,OFF-SU-4120,54.6,3,8.7,4.462,0,Medium,Second Class
MX-2015-TT2126539-42318,2015-11-10,2015-11-14,TT-2126539,OFF-AR-5926,41.2,5,5.7,4.462,0,High,Standard Class
CA-2015-KW16435140-42273,2015-09-26,2015-10-02,KW-164351406,FUR-CH-4407,488.65,3,86.87,15.86,0.1,Medium,Standard Class
IN-2012-AS10225144-41109,2012-07-19,2012-07-23,AS-10225144,OFF-FA-6187,32.12,2,3.44,4.46,0.17,High,Standard Class
ES-2013-AR1082545-41492,2013-08-06,2013-08-11,AR-1082545,OFF-PA-6617,61.02,2,0.6,4.46,0,Medium,Standard Class
ES-2015-BW1120048-42099,2015-04-05,2015-04-11,BW-1120048,OFF-BI-6383,25.23,1,-24.24,4.46,0.5,Low,Standard Class
CA-2015-KW16435140-42217,2015-08-01,2015-08-01,KW-164351402,TEC-PH-5257,36.79,1,4.14,10.83,0.2,Critical,Same Day
CA-2013-KW16435140-41510,2013-08-24,2013-08-28,KW-164351408,TEC-AC-3124,79.96,4,18.39,7.21,0,High,Standard Class
CA-2014-KW16435140-41942,2014-10-30,2014-11-01,KW-164351402,FUR-FU-4110,67,5,32.16,6.84,0,High,First Class
IN-2015-CR125807-42237,2015-08-21,2015-08-27,CR-125807,OFF-PA-4177,53.84,2,17.9,4.46,0.1,Medium,Standard Class
ES-2015-DK12835139-42192,2015-07-07,2015-07-09,DK-12835139,TEC-AC-5133,41.88,1,15.33,4.46,0.1,High,Second Class
IR-2015-EJ372060-42213,2015-07-28,2015-08-01,EJ-372060,OFF-AR-3525,53.64,1,13.41,4.46,0,Medium,Standard Class
MX-2013-GH1448582-41524,2013-09-07,2013-09-12,GH-1448582,OFF-LA-6061,32,4,9.92,4.46,0,High,Standard Class
IT-2015-JK1564091-42369,2015-12-31,2016-01-05,JK-1564091,OFF-AR-3462,30.27,2,-9.69,4.46,0.5,High,Second Class
IN-2015-KC1625578-42007,2015-01-03,2015-01-08,KC-1625578,OFF-BI-3186,54.66,2,6,4.46,0,Medium,Second Class
ID-2015-MG1768092-42032,2015-01-28,2015-02-02,MG-1768092,FUR-FU-3956,60.7,4,-15.26,4.46,0.4,High,Standard Class
CA-2015-KW16435140-42273,2015-09-26,2015-10-02,KW-164351406,FUR-FU-4109,47.12,8,20.73,3.9,0,Medium,Standard Class
MX-2015-PS1876051-42327,2015-11-19,2015-11-24,PS-1876051,FUR-FU-5735,69,2,16.56,4.46,0,Medium,Second Class
ES-2013-SS2041045-41501,2013-08-15,2013-08-18,SS-2041045,OFF-BI-2882,63.24,2,25.92,4.46,0,Medium,First Class
ID-2014-SC2044097-41788,2014-05-29,2014-06-01,SC-2044097,OFF-SU-4983,20.52,4,-9.48,4.46,0.5,High,First Class
NG-2014-SC1068094-41864,2014-08-13,2014-08-18,SC-1068094,OFF-FA-6191,79.92,6,32.76,4.46,0,Medium,Second Class
ID-2014-VB2174559-41669,2014-01-30,2014-02-04,VB-2174559,OFF-FA-2940,49.85,5,-36.7,4.46,0.47,Medium,Standard Class
MX-2013-CK1220528-41576,2013-10-29,2013-11-03,CK-1220528,OFF-AR-3545,42.84,2,0,4.457,0,High,Standard Class
US-2015-BD1132082-42311,2015-11-03,2015-11-09,BD-1132082,FUR-CH-5439,35.1,1,-3.08,4.456,0.2,Low,Standard Class
MX-2014-ES1408082-41970,2014-11-27,2014-12-02,ES-1408082,OFF-PA-4000,41.16,3,11.52,4.456,0,High,Standard Class
US-2014-DL128655-41703,2014-03-05,2014-03-07,DL-128655,OFF-SU-4316,18.53,2,-8.35,4.455,0.4,High,First Class
US-2012-BS1175554-41087,2012-06-27,2012-07-02,BS-1175554,FUR-CH-4704,66.36,1,-14.38,4.454,0.4,Medium,Standard Class
MX-2013-RD1993031-41426,2013-06-01,2013-06-03,RD-1993031,OFF-EN-5028,16.72,2,1.48,4.454,0,Critical,Second Class
MX-2012-NS18505101-41072,2012-06-12,2012-06-18,NS-18505101,FUR-CH-5373,117.18,5,11.68,4.452,0.4,Medium,Standard Class
MX-2012-BP1109582-40933,2012-01-25,2012-01-29,BP-1109582,OFF-EN-4452,31.72,2,10.12,4.451,0,High,Standard Class
ES-2013-AH10195139-41557,2013-10-10,2013-10-15,AH-10195139,OFF-PA-3990,122.76,4,56.4,4.45,0,Medium,Standard Class
IN-2014-AC10420130-41874,2014-08-23,2014-08-27,AC-10420130,OFF-ST-6048,210.36,2,-7.98,4.45,0.47,Medium,Standard Class
PL-2015-AG495103-42300,2015-10-23,2015-10-25,AG-495103,OFF-FA-5471,14.34,1,5.85,4.45,0,Critical,Second Class
IN-2013-CT1199566-41496,2013-08-10,2013-08-12,CT-1199566,OFF-BI-3733,14.4,3,4.86,4.45,0,High,First Class
CA-2015-KW16435140-42273,2015-09-26,2015-10-02,KW-164351406,OFF-LA-3244,20.7,2,9.94,1.74,0,Medium,Standard Class
LE-2014-CC267071-41648,2014-01-09,2014-01-09,CC-267071,OFF-BI-3293,12.66,2,0.48,4.45,0,Critical,Same Day
CA-2015-KW16435140-42273,2015-09-26,2015-10-02,KW-164351406,OFF-AR-5312,5.56,2,1.45,1.42,0,Medium,Standard Class
US-2013-KW16435140-41614,2013-12-06,2013-12-12,KW-164351402,OFF-BI-3309,2.77,7,-4.85,1.31,0.8,Medium,Standard Class
ES-2015-MG1789048-42084,2015-03-21,2015-03-27,MG-1789048,OFF-ST-4105,129.52,3,11.44,4.45,0.1,Medium,Standard Class
AG-2015-MS79803-42363,2015-12-25,2016-01-01,MS-79803,OFF-ST-6275,53.73,1,6.42,4.45,0,Medium,Standard Class
SF-2014-NB8580117-41941,2014-10-29,2014-10-29,NB-8580117,OFF-SU-6173,23.61,1,0.45,4.45,0,Medium,Same Day
ID-2015-RD1972059-42322,2015-11-14,2015-11-19,RD-1972059,OFF-SU-4984,34.34,5,-16.96,4.45,0.47,Medium,Standard Class
IN-2013-SV2093558-41371,2013-04-07,2013-04-12,SV-2093558,TEC-AC-5201,72.84,1,10.17,4.45,0,High,Standard Class
EG-2014-TP1113038-41976,2014-12-03,2014-12-04,TP-1113038,OFF-SU-6167,50.16,2,6,4.45,0,High,First Class
ID-2015-TT212207-42075,2015-03-12,2015-03-15,TT-212207,OFF-LA-3310,20.03,3,-1.39,4.45,0.4,Critical,Second Class
UP-2013-TS11340137-41602,2013-11-24,2013-11-26,TS-11340137,OFF-PA-4467,31.17,1,7.14,4.45,0,High,First Class
TU-2014-TT11460134-41962,2014-11-19,2014-11-25,TT-11460134,TEC-CO-3593,151.75,2,-151.79,4.45,0.6,Medium,Standard Class
MX-2015-HA1492051-42339,2015-12-01,2015-12-07,HA-1492051,OFF-SU-6165,40,2,9.6,4.448,0,Low,Standard Class
MX-2012-KW1657055-41191,2012-10-09,2012-10-13,KW-1657055,TEC-CO-6008,143.52,3,9.12,4.446,0.402,Medium,Standard Class
MX-2013-RB1970531-41625,2013-12-17,2013-12-21,RB-1970531,TEC-AC-5131,147.1,5,73.5,4.446,0,Medium,Second Class
MX-2015-DV1346531-42179,2015-06-24,2015-06-30,DV-1346531,OFF-EN-4914,47.96,2,15.32,4.445,0,Medium,Standard Class
CA-2012-KN16450140-41010,2012-04-11,2012-04-16,KN-164501404,TEC-PH-5649,1075.09,14,94.07,85.97,0.2,Medium,Standard Class
CA-2012-KN16450140-41010,2012-04-11,2012-04-16,KN-164501404,FUR-BO-5527,308.5,3,-18.15,24.38,0.15,Medium,Standard Class
TU-2014-CC2685134-41863,2014-08-12,2014-08-14,CC-2685134,OFF-BI-6369,43.92,4,-35.16,4.44,0.6,High,Second Class
UP-2012-CA2775137-41066,2012-06-06,2012-06-10,CA-2775137,OFF-SU-6163,35.37,1,2.46,4.44,0,Medium,Second Class
ES-2014-DV1304548-41901,2014-09-19,2014-09-24,DV-1304548,OFF-AR-3498,27.22,2,7.84,4.44,0.1,High,Standard Class
IR-2015-JS588060-42070,2015-03-07,2015-03-10,JS-588060,OFF-AR-5923,52.2,2,13.56,4.44,0,High,First Class
IN-2015-JE161657-42201,2015-07-16,2015-07-18,JE-161657,OFF-FA-6198,24.46,2,2.14,4.44,0.1,High,Second Class
KZ-2013-KC625568-41604,2013-11-26,2013-11-26,KC-625568,OFF-ST-6248,40.25,1,-81.85,4.44,0.7,High,Same Day
IT-2012-MC1742548-41177,2012-09-25,2012-09-30,MC-1742548,OFF-ST-4251,54.43,3,-3.08,4.44,0.1,Medium,Standard Class
CA-2015-KN16450140-42317,2015-11-09,2015-11-14,KN-164501406,FUR-FU-4764,274.2,10,112.42,22.89,0,High,Standard Class
EG-2014-MY829538-41878,2014-08-27,2014-08-31,MY-829538,OFF-AR-6122,41.28,4,18.12,4.44,0,High,Standard Class
CA-2012-KN16450140-41010,2012-04-11,2012-04-16,KN-164501404,TEC-PH-3161,438.37,4,38.36,11.41,0.2,Medium,Standard Class
NI-2013-PA906095-41524,2013-09-07,2013-09-10,PA-906095,OFF-ST-6060,28.8,2,-23.04,4.44,0.7,Critical,First Class
CA-2013-KN16450140-41635,2013-12-27,2013-12-29,KN-164501404,TEC-AC-5179,7.92,8,3.48,1.85,0,Medium,Second Class
ES-2013-SJ2021548-41629,2013-12-21,2013-12-21,SJ-2021548,OFF-ST-4262,48.38,2,6.98,4.44,0.1,High,Same Day
CA-2013-KN16450140-41464,2013-07-09,2013-07-13,KN-164501402,OFF-AP-2889,48.63,2,-121.58,1.27,0.8,Medium,Standard Class
ES-2015-SW2045564-42257,2015-09-10,2015-09-15,SW-2045564,TEC-AC-5118,217.98,3,45.72,4.44,0,Medium,Standard Class
MX-2015-SS2051536-42264,2015-09-17,2015-09-22,SS-2051536,OFF-PA-4476,38.06,3,7.1,4.44,0.2,High,Standard Class
MX-2014-EB1370528-41818,2014-06-28,2014-07-02,EB-1370528,FUR-FU-6238,63.04,2,22.68,4.438,0,Medium,Second Class
US-2014-RD1990082-41787,2014-05-28,2014-05-28,RD-1990082,TEC-PH-3143,465,5,27.9,4.435,0,Medium,Same Day
MX-2015-TP2113082-42341,2015-12-03,2015-12-06,TP-2113082,OFF-AR-3493,17.78,1,3.9,4.435,0,High,First Class
MX-2014-TB2125018-41812,2014-06-22,2014-06-26,TB-2125018,OFF-FA-6199,43.04,4,6,4.432,0,High,Standard Class
CA-2012-KN16450140-41258,2012-12-15,2012-12-20,KN-164501408,OFF-BI-3250,1.17,1,-0.86,1.07,0.7,Medium,Standard Class
ES-2015-BO1142564-42164,2015-06-09,2015-06-12,BO-1142564,OFF-LA-6042,34.47,3,6.48,4.43,0,High,First Class
ES-2013-BS1180045-41461,2013-07-06,2013-07-13,BS-1180045,OFF-SU-6167,75.24,3,9,4.43,0,Medium,Standard Class
IZ-2014-CK232561-41996,2014-12-23,2014-12-28,CK-232561,OFF-AR-3497,26.4,2,0.48,4.43,0,High,Standard Class
RS-2012-CC2550108-41151,2012-08-30,2012-09-04,CC-2550108,OFF-SU-2991,49.68,2,23.34,4.43,0,Medium,Standard Class
IT-2015-CM12655124-42042,2015-02-07,2015-02-14,CM-12655124,OFF-AR-6117,38.07,3,-12.96,4.43,0.5,Medium,Standard Class
CA-2012-KN16450140-41010,2012-04-11,2012-04-16,KN-164501404,OFF-BI-5670,18.09,7,6.56,1.07,0.2,Medium,Standard Class
CA-2014-KT16465140-41744,2014-04-15,2014-04-15,KT-164651404,FUR-CH-4618,933.54,4,105.02,166.67,0.2,Medium,Same Day
RS-2015-HE4800108-42041,2015-02-06,2015-02-10,HE-4800108,OFF-FA-6203,43.2,4,6.48,4.43,0,Medium,Standard Class
US-2014-KT16465140-41720,2014-03-22,2014-03-29,KT-164651402,FUR-CH-4393,528.43,5,0,69.01,0.3,Low,Standard Class
ID-2014-KS16300102-41929,2014-10-17,2014-10-21,KS-16300102,OFF-AR-3538,58.61,4,-40.51,4.43,0.45,Medium,Standard Class
MX-2012-KE1642039-41138,2012-08-17,2012-08-20,KE-1642039,OFF-FA-3073,36.8,5,0,4.43,0,Medium,First Class
ES-2015-KT1648048-42235,2015-08-19,2015-08-25,KT-1648048,OFF-LA-5391,49.35,5,20.1,4.43,0,Medium,Standard Class
RS-2013-MC7590108-41341,2013-03-08,2013-03-12,MC-7590108,OFF-EN-4903,29.52,2,4.68,4.43,0,High,Standard Class
TU-2014-MG7695134-41808,2014-06-18,2014-06-25,MG-7695134,OFF-BI-4805,48.72,4,-12.24,4.43,0.6,Medium,Standard Class
CG-2015-NP832533-42171,2015-06-16,2015-06-20,NP-832533,OFF-AR-3543,30.21,1,4.83,4.43,0,Medium,Second Class
IZ-2014-NM844561-41816,2014-06-26,2014-07-01,NM-844561,OFF-BI-2900,52.59,1,12.6,4.43,0,Medium,Second Class
PL-2014-ND8460103-41894,2014-09-12,2014-09-17,ND-8460103,FUR-CH-5437,68.31,1,26.64,4.43,0,Medium,Standard Class
ES-2013-RH19510120-41279,2013-01-05,2013-01-10,RH-19510120,OFF-FA-3020,100.44,6,12.96,4.43,0,Medium,Standard Class
NI-2012-RH955595-41131,2012-08-10,2012-08-13,RH-955595,OFF-LA-4665,13.03,4,-22.61,4.43,0.7,Critical,First Class
CA-2012-KT16465140-41159,2012-09-07,2012-09-14,KT-164651402,FUR-CH-5749,966.7,5,-13.81,49.11,0.3,Medium,Standard Class
IN-2014-RS198707-41753,2014-04-24,2014-04-29,RS-198707,OFF-AP-3862,70.85,2,9.41,4.43,0.1,Medium,Second Class
CA-2014-KT16465140-41744,2014-04-15,2014-04-15,KT-164651404,OFF-ST-4277,42.98,4,4.3,11.33,0.2,Medium,Same Day
QA-2012-TC11475105-41034,2012-05-05,2012-05-07,TC-11475105,OFF-AR-6119,24.78,1,7.92,4.43,0,High,First Class
IN-2013-TS2150527-41532,2013-09-15,2013-09-20,TS-2150527,OFF-FA-5464,39.54,2,9.84,4.43,0,High,Standard Class
NI-2015-TS1150595-42082,2015-03-19,2015-03-23,TS-1150595,TEC-PH-5263,43.79,1,-36.52,4.43,0.7,Medium,Standard Class
MD-2013-TS1161083-41584,2013-11-06,2013-11-10,TS-1161083,OFF-FA-6199,32.28,2,5.46,4.43,0,High,Second Class
MX-2015-AC1045036-42173,2015-06-18,2015-06-22,AC-1045036,OFF-BI-3713,64.64,4,2.4,4.427,0.2,Medium,Standard Class
MX-2015-BM1157593-42094,2015-03-31,2015-04-04,BM-1157593,OFF-LA-4640,25.62,3,12.78,4.427,0,High,Standard Class
US-2013-CD1198055-41473,2013-07-18,2013-07-22,CD-1198055,TEC-AC-4164,179.52,4,-6,4.426,0.4,Medium,Standard Class
MX-2012-DW1358518-41136,2012-08-15,2012-08-18,DW-1358518,FUR-BO-3617,96.48,1,34.72,4.426,0,Medium,First Class
MX-2014-FH1427582-41991,2014-12-18,2014-12-23,FH-1427582,OFF-FA-2942,51.68,4,25.28,4.425,0,Medium,Standard Class
US-2015-CC1268555-42215,2015-07-30,2015-07-30,CC-1268555,OFF-BI-3723,17.03,3,-5.71,4.423,0.4,High,Same Day
CA-2012-KT16465140-41159,2012-09-07,2012-09-14,KT-164651402,OFF-PA-6069,182.11,6,61.46,11.22,0.2,Medium,Standard Class
ES-2013-BW1120045-41521,2013-09-04,2013-09-09,BW-1120045,OFF-EN-4919,56.82,2,27.84,4.42,0,Medium,Standard Class
MX-2014-BE1133551-41895,2014-09-13,2014-09-17,BE-1133551,OFF-PA-4160,45.52,4,17.28,4.42,0,High,Standard Class
ZA-2013-DN3690147-41429,2013-06-04,2013-06-07,DN-3690147,OFF-PA-4004,31.9,4,-74.42,4.42,0.7,High,Second Class
UP-2012-FC4245137-41268,2012-12-25,2012-12-28,FC-4245137,OFF-ST-6065,48.48,1,6.3,4.42,0,Medium,Second Class
SA-2013-JB6000110-41500,2013-08-14,2013-08-18,JB-6000110,OFF-EN-3654,38.7,2,4.2,4.42,0,Medium,Second Class
US-2012-KT16465140-41177,2012-09-25,2012-09-30,KT-164651404,FUR-CH-5048,145.57,2,0,9.5,0.2,Medium,Second Class
ES-2013-LL1684048-41496,2013-08-10,2013-08-16,LL-1684048,OFF-ST-6068,85.59,2,2.85,4.42,0.1,Medium,Standard Class
CA-2014-KT16465140-41978,2014-12-05,2014-12-10,KT-164651404,OFF-PA-6467,104.85,1,50.33,7.7,0,Medium,Standard Class
CA-2015-KT646523-42264,2015-09-17,2015-09-21,KT-646523,OFF-PA-4001,40.98,2,5.7,3.31,0,Medium,Standard Class
ES-2015-PG1889545-42346,2015-12-08,2015-12-15,PG-1889545,OFF-ST-6025,38.88,4,6.84,4.42,0.1,Low,Standard Class
MX-2013-TR2132539-41443,2013-06-18,2013-06-22,TR-2132539,OFF-BI-2892,29.64,3,3.84,4.42,0,High,Standard Class
MX-2013-AF1087051-41489,2013-08-03,2013-08-09,AF-1087051,FUR-BO-3894,166.12,2,44.84,4.418,0,Medium,Standard Class
US-2014-MP1796518-41740,2014-04-11,2014-04-16,MP-1796518,TEC-PH-3798,107.4,5,-51.1,4.418,0.6,Medium,Standard Class
MX-2012-CC1222082-41202,2012-10-20,2012-10-26,CC-1222082,OFF-AP-4719,63.54,1,20.96,4.417,0,Medium,Standard Class
MX-2013-BS1166582-41556,2013-10-09,2013-10-11,BS-1166582,OFF-ST-6231,31.14,3,4.32,4.416,0,High,Second Class
MX-2014-CC1255082-41961,2014-11-18,2014-11-24,CC-1255082,OFF-EN-3108,58.3,5,15.1,4.414,0,Medium,Standard Class
MX-2015-ND1837051-42276,2015-09-29,2015-10-04,ND-1837051,FUR-FU-5725,54.44,2,13.04,4.414,0,Medium,Standard Class
IN-2014-AB1006027-41892,2014-09-10,2014-09-15,AB-1006027,OFF-PA-4162,46.71,3,19.53,4.41,0,High,Standard Class
ES-2014-AO10810139-41846,2014-07-26,2014-07-31,AO-10810139,OFF-ST-5706,62.61,1,18.78,4.41,0,Medium,Second Class
ES-2013-BF1102064-41285,2013-01-11,2013-01-16,BF-1102064,OFF-BI-4829,37.08,4,16.2,4.41,0,Medium,Standard Class
IN-2012-BE113357-41011,2012-04-12,2012-04-18,BE-113357,FUR-CH-5434,47.71,1,-0.53,4.41,0.1,Medium,Standard Class
ES-2015-CL1189064-42356,2015-12-18,2015-12-20,CL-1189064,OFF-LA-3316,27.84,4,6.12,4.41,0,High,First Class
ID-2013-DK1283597-41438,2013-06-13,2013-06-17,DK-1283597,OFF-AR-3460,101.54,7,-65,4.41,0.5,Medium,Standard Class
IN-2012-DV130457-41137,2012-08-16,2012-08-22,DV-130457,OFF-EN-5043,36.88,2,-0.86,4.41,0.1,Medium,Standard Class
LY-2013-EB370574-41409,2013-05-15,2013-05-18,EB-370574,OFF-BI-3249,22.86,2,8.22,4.41,0,High,First Class
IN-2014-EJ141557-41916,2014-10-04,2014-10-04,EJ-141557,OFF-ST-5712,54.68,1,18.83,4.41,0.1,Medium,Same Day
US-2014-KT16465140-41720,2014-03-22,2014-03-29,KT-164651402,OFF-AR-5308,13.39,3,1.51,2.05,0.2,Low,Standard Class
IN-2014-JH1591092-41959,2014-11-16,2014-11-18,JH-1591092,OFF-LA-4687,25.92,4,12.6,4.41,0,High,Second Class
CA-2012-KT16465140-41159,2012-09-07,2012-09-14,KT-164651402,OFF-PA-4390,17.9,2,6.27,1.7,0.2,Medium,Standard Class
US-2012-KT16465140-41168,2012-09-16,2012-09-23,KT-164651408,TEC-AC-5138,47.98,2,13.2,1.59,0.2,Medium,Standard Class
IN-2014-MT1807027-42002,2014-12-29,2014-12-31,MT-1807027,OFF-BI-2881,59.16,2,0.54,4.41,0,High,Second Class
HU-2013-PW903057-41391,2013-04-27,2013-04-29,PW-903057,OFF-AR-3493,26.67,1,1.05,4.41,0,High,First Class
CA-2013-KT16465140-41632,2013-12-24,2013-12-29,KT-164651404,OFF-FA-6344,45.92,4,21.58,1.38,0,Medium,Standard Class
KG-2012-RO978070-41235,2012-11-22,2012-11-24,RO-978070,OFF-ST-6038,17.49,1,2.07,4.41,0,High,Second Class
IN-2014-SR2042592-41893,2014-09-11,2014-09-16,SR-2042592,TEC-AC-3395,81.84,2,27.78,4.41,0,Medium,Standard Class
MX-2015-TB2119082-42221,2015-08-05,2015-08-09,TB-2119082,FUR-FU-3952,58.72,3,-19.58,4.41,0.4,Medium,Second Class
MX-2015-SC2002082-42314,2015-11-06,2015-11-06,SC-2002082,OFF-BI-4813,20.64,2,7.6,4.409,0,Critical,Same Day
MX-2014-EM141405-41915,2014-10-03,2014-10-08,EM-141405,OFF-EN-5022,37.68,5,-20.82,4.407,0.4,High,Standard Class
MX-2013-GB1453039-41545,2013-09-28,2013-10-04,GB-1453039,OFF-AR-5913,50.48,4,4.48,4.403,0,Medium,Standard Class
US-2012-KT16465140-41168,2012-09-16,2012-09-23,KT-164651408,OFF-PA-6477,4.62,1,1.68,1.32,0.2,Medium,Standard Class
IN-2012-AG1049527-41248,2012-12-05,2012-12-12,AG-1049527,OFF-AR-3457,80.1,3,17.55,4.4,0,Medium,Standard Class
US-2014-KT16465140-41720,2014-03-22,2014-03-29,KT-164651402,OFF-BI-3267,3.17,2,-4.75,1.25,0.8,Low,Standard Class
ES-2014-AA106458-41669,2014-01-30,2014-02-05,AA-106458,OFF-SU-4129,76.92,4,4.56,4.4,0,Medium,Standard Class
IZ-2012-AZ75061-41013,2012-04-14,2012-04-15,AZ-75061,TEC-AC-5219,28.38,1,5.37,4.4,0,High,First Class
IN-2013-AJ109457-41600,2013-11-22,2013-11-29,AJ-109457,OFF-ST-4252,53.22,3,-1.23,4.4,0.1,Low,Standard Class
ES-2015-BG1103548-42340,2015-12-02,2015-12-09,BG-1103548,OFF-SU-4988,195.21,9,11.61,4.4,0,Medium,Standard Class
CA-2015-KT646523-42264,2015-09-17,2015-09-21,KT-646523,OFF-BI-4825,6.99,1,3.42,1.15,0,Medium,Standard Class
IN-2015-BD1172558-42193,2015-07-08,2015-07-13,BD-1172558,FUR-FU-4034,113.04,2,38.4,4.4,0,Medium,Standard Class
ES-2015-CM1193548-42244,2015-08-28,2015-09-02,CM-1193548,OFF-BI-3290,29.55,5,10.5,4.4,0,High,Standard Class
IN-2015-CC1261058-42019,2015-01-15,2015-01-19,CC-1261058,OFF-LA-5385,33,4,0.24,4.4,0,High,Standard Class
MX-2013-EH1418582-41452,2013-06-27,2013-07-02,EH-1418582,OFF-BI-6370,58.98,3,25.32,4.4,0,Medium,Standard Class
IN-2013-GB1453058-41555,2013-10-08,2013-10-13,GB-1453058,OFF-ST-4057,127.92,1,7.65,4.4,0,Medium,Standard Class
CA-2013-KT16465140-41632,2013-12-24,2013-12-29,KT-164651404,OFF-BI-3288,19.94,4,7.23,1.09,0.2,Medium,Standard Class
ES-2013-JL1523564-41282,2013-01-08,2013-01-14,JL-1523564,OFF-PA-3999,43.98,2,20.22,4.4,0,Medium,Standard Class
ES-2013-JB1540045-41426,2013-06-01,2013-06-06,JB-1540045,OFF-SU-4317,79.44,4,35.64,4.4,0,Medium,Standard Class
IN-2014-JH1591092-41959,2014-11-16,2014-11-18,JH-1591092,OFF-BI-4813,30.96,2,7.74,4.4,0,High,Second Class
ES-2015-JC16105139-42173,2015-06-18,2015-06-24,JC-16105139,OFF-AR-6111,59.88,4,21.48,4.4,0,Medium,Standard Class
ID-2014-MP1747059-41709,2014-03-11,2014-03-15,MP-1747059,OFF-EN-3663,50.28,2,-0.96,4.4,0.47,Medium,Standard Class
IN-2013-MA1799559-41314,2013-02-09,2013-02-12,MA-1799559,OFF-ST-6247,111.33,1,41.58,4.4,0.17,Medium,First Class
CA-2012-KT16480140-41036,2012-05-07,2012-05-09,KT-164801406,TEC-CO-4585,1799.97,5,240,276.7,0.4,Medium,First Class
